filename,label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14
2-99796-A-32.wav,0,[0.         0.29396147 0.         ... 0.23073229 0.5578742  0.        ],[0.         0.41508657 0.         ... 0.26692894 0.6272099  0.        ],[0.         0.44422406 0.         ... 0.2453546  0.6002605  0.        ],[0.         0.43150443 0.         ... 0.22411774 0.60331273 0.        ],[0.         0.41162142 0.         ... 0.20807713 0.58261925 0.        ],[0.         0.39124167 0.         ... 0.25713497 0.6044651  0.        ],[0.         0.41379628 0.         ... 0.3159064  0.6189973  0.        ],[0.         0.4233625  0.         ... 0.34865063 0.588161   0.        ],[0.         0.4081228  0.         ... 0.30690706 0.5699315  0.        ],[0.         0.45784238 0.         ... 0.27734238 0.5295703  0.        ],[0.         0.4704505  0.         ... 0.24691066 0.5596821  0.        ],[0.         0.5367608  0.         ... 0.22377247 0.6394275  0.        ],[0.         0.5525337  0.         ... 0.19806716 0.7552897  0.        ],[0.         0.45919728 0.         ... 0.2337371  0.6730305  0.        ],[0.         0.41099665 0.         ... 0.2406499  0.5860425  0.        ]
3-117504-A-16.wav,0,[0.         0.49980906 0.         ... 0.11989641 0.42372918 0.        ],[0.         0.5242151  0.         ... 0.14118986 0.3503725  0.        ],[0.         0.5154189  0.         ... 0.13781063 0.36342674 0.        ],[0.         0.525141   0.         ... 0.13974912 0.3507777  0.        ],[0.         0.5223598  0.         ... 0.15440705 0.33362666 0.        ],[0.         0.49303606 0.         ... 0.13280626 0.36010385 0.        ],[0.         0.48720637 0.         ... 0.12777779 0.39212605 0.        ],[0.         0.50598055 0.         ... 0.15260525 0.39872998 0.        ],[0.         0.53864014 0.         ... 0.15859708 0.3787877  0.        ],[0.         0.538366   0.         ... 0.14918415 0.37785882 0.        ],[0.         0.50803375 0.         ... 0.15046652 0.40358034 0.        ],[0.         0.47956598 0.         ... 0.15006566 0.41901964 0.        ],[0.         0.4734812  0.         ... 0.16388948 0.43063867 0.        ],[0.         0.5574471  0.         ... 0.14930242 0.36897063 0.        ],[0.         0.48359394 0.         ... 0.13682209 0.4409175  0.        ]
3-117504-B-16.wav,0,[0.         0.43765628 0.         ... 0.14325167 0.4369999  0.        ],[0.         0.48813146 0.         ... 0.18260251 0.38646618 0.        ],[0.         0.46009797 0.         ... 0.17546952 0.406245   0.        ],[0.         0.3946358  0.         ... 0.15936035 0.4987698  0.        ],[0.         0.3745057  0.         ... 0.14067805 0.5390803  0.        ],[0.         0.3812234  0.         ... 0.13358834 0.46823907 0.        ],[0.         0.4326336  0.         ... 0.13956766 0.35679984 0.        ],[0.         0.48176813 0.         ... 0.15196504 0.3463444  0.        ],[0.         0.5323201  0.         ... 0.18771797 0.3801048  0.        ],[0.         0.53643745 0.         ... 0.17978382 0.41494524 0.        ],[0.         0.5121457  0.         ... 0.17253976 0.43512267 0.        ],[0.         0.4944926  0.         ... 0.16558954 0.42636496 0.        ],[0.         0.4824346  0.         ... 0.14693712 0.41905314 0.        ],[0.         0.50814205 0.         ... 0.14282402 0.41810817 0.        ],[0.         0.41342452 0.         ... 0.14932778 0.47234505 0.        ]
3-125548-A-32.wav,0,[0.         0.20837206 0.         ... 0.26160803 0.42001328 0.        ],[0.         0.26662433 0.         ... 0.30767256 0.42089993 0.        ],[0.         0.3789386  0.         ... 0.25304496 0.43036848 0.        ],[0.         0.37432098 0.         ... 0.24093    0.34543973 0.        ],[0.        0.3403746 0.        ... 0.2472499 0.3962093 0.       ],[0.         0.33202383 0.         ... 0.26486257 0.44309208 0.        ],[0.         0.37805897 0.         ... 0.26521903 0.4799773  0.        ],[0.         0.42345864 0.         ... 0.2819543  0.44173914 0.        ],[0.         0.46395087 0.         ... 0.30560425 0.40769184 0.        ],[0.         0.46860424 0.         ... 0.32758203 0.3804267  0.        ],[0.        0.4497029 0.        ... 0.329391  0.4216522 0.       ],[0.         0.4546332  0.         ... 0.31814188 0.4667676  0.        ],[0.         0.44685626 0.         ... 0.3368684  0.4309675  0.        ],[0.         0.45006108 0.         ... 0.3385542  0.43392938 0.        ],[0.         0.5033728  0.         ... 0.3138669  0.50124586 0.        ]
3-132830-A-32.wav,0,[0.         0.31795305 0.         ... 0.22979283 0.47470802 0.        ],[0.         0.42427197 0.         ... 0.3481223  0.38357636 0.        ],[0.         0.42148232 0.         ... 0.38623053 0.3962885  0.        ],[0.         0.4457013  0.         ... 0.39348742 0.50021327 0.        ],[0.         0.44446206 0.         ... 0.372397   0.45559058 0.        ],[0.         0.39900434 0.         ... 0.387724   0.41397184 0.        ],[0.         0.41718248 0.         ... 0.4134576  0.38707262 0.        ],[0.         0.35162082 0.         ... 0.3988274  0.30440181 0.        ],[0.         0.38170788 0.         ... 0.41986603 0.30436277 0.        ],[0.         0.40614033 0.         ... 0.4049131  0.35366833 0.        ],[0.         0.42007452 0.         ... 0.40722725 0.3350774  0.        ],[0.         0.43863308 0.         ... 0.41367352 0.3569724  0.        ],[0.         0.4427319  0.         ... 0.38515925 0.34560812 0.        ],[0.         0.37944493 0.         ... 0.34114754 0.4966219  0.        ],[0.         0.5522665  0.         ... 0.31311208 0.60396594 0.        ]
3-132852-A-10.wav,0,[0.         0.18587229 0.         ... 0.16439071 0.47700536 0.        ],[0.         0.20271088 0.         ... 0.2034513  0.48162687 0.        ],[0.         0.278482   0.         ... 0.21731302 0.4926443  0.        ],[0.         0.25520852 0.         ... 0.22248834 0.49089056 0.        ],[0.         0.17659238 0.         ... 0.20551719 0.51250714 0.        ],[0.         0.10539854 0.         ... 0.17289625 0.54420495 0.        ],[0.         0.05392808 0.         ... 0.14857313 0.6034519  0.        ],[0.         0.06809989 0.         ... 0.15780134 0.6200362  0.        ],[0.         0.1849107  0.         ... 0.18216869 0.5618294  0.        ],[0.         0.24263197 0.         ... 0.19711182 0.49603352 0.        ],[0.         0.29429227 0.         ... 0.20392881 0.4728351  0.        ],[0.         0.24937761 0.         ... 0.20151417 0.420139   0.        ],[0.         0.11182588 0.         ... 0.22892433 0.40882307 0.        ],[0.         0.         0.         ... 0.2544089  0.33380163 0.        ],[0.         0.05639675 0.         ... 0.21709031 0.4394029  0.        ]
3-134699-A-16.wav,0,[0.         0.28615907 0.         ... 0.15636328 0.58075154 0.        ],[0.         0.33401355 0.         ... 0.11008036 0.5990148  0.        ],[0.         0.37634802 0.         ... 0.12176906 0.5483573  0.        ],[0.         0.39113444 0.         ... 0.13178837 0.54438657 0.        ],[0.         0.37045476 0.         ... 0.1323286  0.54838145 0.        ],[0.         0.388201   0.         ... 0.17026971 0.5456328  0.        ],[0.         0.3647605  0.         ... 0.21805304 0.4868445  0.        ],[0.         0.3376944  0.         ... 0.21456835 0.518417   0.        ],[0.         0.3357622  0.         ... 0.20415483 0.57079226 0.        ],[0.         0.340898   0.         ... 0.17673455 0.58184326 0.        ],[0.        0.3606514 0.        ... 0.1751821 0.5362349 0.       ],[0.         0.39908507 0.         ... 0.16954191 0.50757986 0.        ],[0.         0.41523418 0.         ... 0.16989024 0.5438118  0.        ],[0.         0.44803047 0.         ... 0.1690292  0.56395334 0.        ],[0.         0.3870641  0.         ... 0.14185113 0.5544164  0.        ]
3-134699-B-16.wav,0,[0.         0.1741314  0.         ... 0.12163077 0.5696045  0.        ],[0.         0.12330003 0.         ... 0.12437888 0.56025064 0.        ],[0.         0.29663512 0.         ... 0.14964251 0.6144451  0.        ],[0.         0.3226225  0.         ... 0.14001283 0.6220712  0.        ],[0.         0.3158074  0.         ... 0.14063647 0.6553112  0.        ],[0.         0.2479108  0.         ... 0.10400162 0.6688296  0.        ],[0.         0.27267453 0.         ... 0.08777789 0.62826246 0.        ],[0.         0.3023389  0.         ... 0.13273196 0.61066985 0.        ],[0.         0.3322426  0.         ... 0.15760902 0.62149453 0.        ],[0.         0.36022007 0.         ... 0.17256723 0.57867944 0.        ],[0.         0.35800567 0.         ... 0.14442857 0.57662904 0.        ],[0.         0.36270306 0.         ... 0.12853155 0.55596733 0.        ],[0.         0.36172238 0.         ... 0.11711543 0.54769    0.        ],[0.         0.3436956  0.         ... 0.09028448 0.60189354 0.        ],[0.         0.30327222 0.         ... 0.11494771 0.5606428  0.        ]
3-134699-C-16.wav,0,[0.         0.2545147  0.         ... 0.12828968 0.66582656 0.        ],[0.         0.21642803 0.         ... 0.17457725 0.73973405 0.        ],[0.         0.31127515 0.         ... 0.22113398 0.6143817  0.        ],[0.         0.402056   0.         ... 0.21167244 0.5377593  0.        ],[0.         0.4334514  0.         ... 0.17873667 0.48934174 0.        ],[0.         0.43370354 0.         ... 0.19943345 0.4198018  0.        ],[0.         0.38514876 0.         ... 0.19358388 0.4707937  0.        ],[0.         0.38038552 0.         ... 0.1765383  0.47290164 0.        ],[0.         0.42691615 0.         ... 0.18015723 0.44822282 0.        ],[0.         0.44728994 0.         ... 0.19099127 0.45444882 0.        ],[0.         0.39438015 0.         ... 0.19800289 0.41969475 0.        ],[0.         0.3838217  0.         ... 0.19226713 0.41261643 0.        ],[0.         0.36471328 0.         ... 0.20035703 0.42346072 0.        ],[0.         0.3751354  0.         ... 0.19443473 0.51683354 0.        ],[0.         0.38411084 0.         ... 0.15525095 0.5344081  0.        ]
3-136608-A-16.wav,0,[0.         0.48069143 0.         ... 0.13874595 0.4107617  0.        ],[0.         0.48218384 0.         ... 0.17027403 0.30727288 0.        ],[0.         0.43996382 0.         ... 0.15559556 0.3347096  0.        ],[0.         0.38348496 0.         ... 0.1536718  0.41225547 0.        ],[0.         0.36272863 0.         ... 0.16355231 0.52540916 0.        ],[0.         0.3912001  0.         ... 0.15073901 0.55388    0.        ],[0.         0.390908   0.         ... 0.1746035  0.52693915 0.        ],[0.         0.4022821  0.         ... 0.19378677 0.47913495 0.        ],[0.         0.44402406 0.         ... 0.19802603 0.49807447 0.        ],[0.         0.45578796 0.         ... 0.1888662  0.51747376 0.        ],[0.         0.45833057 0.         ... 0.16309416 0.44185358 0.        ],[0.         0.49460056 0.         ... 0.17002244 0.36705288 0.        ],[0.         0.5196078  0.         ... 0.19066444 0.36323392 0.        ],[0.         0.5136673  0.         ... 0.19799517 0.41794768 0.        ],[0.         0.41401303 0.         ... 0.14492157 0.44154015 0.        ]
3-140774-A-10.wav,0,[0.         0.24893633 0.         ... 0.14658986 0.60401106 0.        ],[0.         0.0176602  0.         ... 0.08234305 0.53197116 0.        ],[0.         0.20954108 0.         ... 0.15263398 0.5015343  0.        ],[0.         0.3500453  0.         ... 0.20966533 0.5141221  0.        ],[0.         0.318627   0.         ... 0.21663362 0.5065086  0.        ],[0.         0.23499936 0.         ... 0.20731443 0.53111124 0.        ],[0.         0.22633454 0.         ... 0.18856849 0.53741    0.        ],[0.         0.2399328  0.         ... 0.15636541 0.57576704 0.        ],[0.         0.30225798 0.         ... 0.14778356 0.5679297  0.        ],[0.         0.34411156 0.         ... 0.14662574 0.56029093 0.        ],[0.         0.33907253 0.         ... 0.17322403 0.55052334 0.        ],[0.         0.38179344 0.         ... 0.1925985  0.5502384  0.        ],[0.         0.36566398 0.         ... 0.19978413 0.5559507  0.        ],[0.         0.2841404  0.         ... 0.1693313  0.57744324 0.        ],[0.         0.31560844 0.         ... 0.16625449 0.57863253 0.        ]
3-142005-A-10.wav,0,[0.         0.27467355 0.         ... 0.20026577 0.2363784  0.        ],[0.         0.47412738 0.         ... 0.14403905 0.         0.        ],[0.         0.4627443  0.         ... 0.12483862 0.         0.        ],[0.         0.3898569  0.         ... 0.16966307 0.         0.        ],[0.         0.3765974  0.         ... 0.16145657 0.         0.        ],[0.         0.37924314 0.         ... 0.15279636 0.08480704 0.        ],[0.         0.39250448 0.         ... 0.1277825  0.13012028 0.        ],[0.         0.3911245  0.         ... 0.13934276 0.11816022 0.        ],[0.         0.3139599  0.         ... 0.15379703 0.04918158 0.        ],[0.         0.16176294 0.         ... 0.16488127 0.         0.        ],[0.         0.05571258 0.         ... 0.15803179 0.         0.        ],[0.         0.         0.         ... 0.16403654 0.         0.        ],[0.         0.07934791 0.         ... 0.17189024 0.         0.        ],[0.         0.13058615 0.         ... 0.16258831 0.         0.        ],[0.         0.24537987 0.         ... 0.15046594 0.20661393 0.        ]
3-142006-A-10.wav,0,[0.         0.2522083  0.         ... 0.15355656 0.16990668 0.        ],[0.         0.16509728 0.         ... 0.17092492 0.         0.        ],[0.         0.25322968 0.         ... 0.15246657 0.00764179 0.        ],[0.         0.3477449  0.         ... 0.14080827 0.10163113 0.        ],[0.         0.4084637  0.         ... 0.12865724 0.18137589 0.        ],[0.         0.3940663  0.         ... 0.13043949 0.18111053 0.        ],[0.         0.34920496 0.         ... 0.15397549 0.17129585 0.        ],[0.         0.34484798 0.         ... 0.15804005 0.15817863 0.        ],[0.         0.3473326  0.         ... 0.15619467 0.10557604 0.        ],[0.         0.34010217 0.         ... 0.15359926 0.03767204 0.        ],[0.         0.3135813  0.         ... 0.18502498 0.00886267 0.        ],[0.         0.317636   0.         ... 0.21146382 0.01425618 0.        ],[0.         0.3177698  0.         ... 0.19757614 0.0555746  0.        ],[0.         0.23509425 0.         ... 0.1844909  0.         0.        ],[0.         0.2794104  0.         ... 0.16159056 0.22870108 0.        ]
3-142593-A-38.wav,0,[0.         0.34252077 0.         ... 0.20978816 0.6260113  0.        ],[0.         0.39842227 0.         ... 0.25441346 0.57712054 0.        ],[0.         0.36842933 0.         ... 0.24592927 0.5770658  0.        ],[0.         0.3906745  0.         ... 0.24059452 0.5919531  0.        ],[0.         0.37866294 0.         ... 0.23183922 0.604632   0.        ],[0.         0.35574886 0.         ... 0.22802417 0.61054313 0.        ],[0.         0.36232528 0.         ... 0.23454705 0.61300796 0.        ],[0.         0.36449575 0.         ... 0.23608798 0.61878616 0.        ],[0.         0.35232118 0.         ... 0.22819114 0.5966314  0.        ],[0.         0.3538236  0.         ... 0.21110862 0.6058465  0.        ],[0.         0.36007008 0.         ... 0.21862976 0.6242429  0.        ],[0.         0.34773704 0.         ... 0.24826616 0.62243575 0.        ],[0.         0.34044147 0.         ... 0.24625772 0.59523803 0.        ],[0.         0.35424116 0.         ... 0.21653882 0.55956566 0.        ],[0.         0.33455712 0.         ... 0.1891643  0.53862214 0.        ]
3-143929-A-10.wav,0,[0.         0.29598725 0.         ... 0.19628109 0.49611416 0.        ],[0.         0.38125795 0.         ... 0.21824706 0.463014   0.        ],[0.         0.44738972 0.         ... 0.21685955 0.47532696 0.        ],[0.         0.42617923 0.         ... 0.20296139 0.46802047 0.        ],[0.         0.37489226 0.         ... 0.21174318 0.42854494 0.        ],[0.         0.3633768  0.         ... 0.25124478 0.35025698 0.        ],[0.         0.37272692 0.         ... 0.25383863 0.33834064 0.        ],[0.         0.43444717 0.         ... 0.27687192 0.32682702 0.        ],[0.         0.52978176 0.         ... 0.2612169  0.3236919  0.        ],[0.         0.549361   0.         ... 0.2524558  0.38116524 0.        ],[0.         0.56866217 0.         ... 0.24817905 0.42425126 0.        ],[0.         0.5687231  0.         ... 0.23432587 0.43552607 0.        ],[0.         0.5242868  0.         ... 0.22957256 0.41562063 0.        ],[0.         0.41589108 0.         ... 0.22879142 0.4012211  0.        ],[0.         0.37007207 0.         ... 0.20554805 0.3881382  0.        ]
